"","WorkerId","Random.ID","Start.Date","End.Date","Progress","Duration..in.seconds.","Finished","Recorded.Date","Response.ID","User.Language","Q_RecaptchaScore","Click.to.write.the.question.text...Date","X...I.believe.I.have.encountered.this.animal.species.in.the.real.world.","Which.social.media.do.you.have.use..select.all.that.apply..","X...I.am.knowledgeable.about.wildlife.and.or.habitat.conservation.","X...This.animal.is.an.endangered.species.","X...After.seeing.this.post..I.am.more.likely.to.support.wildlife.conservation.and.or.research.","X...This.animal.would.make.a.good.pet.","X...I.believe.I.have.encountered.this.animal.species.online.","X...I.would.seek.out.an.experience.to.personally.interact.with.this.animal.","X...This.post.depicts.wildlife.research.","X...I.would.like.to.have.this.animal.as.a.pet.","X...I.think.wildlife.conservation.is.important.","X...I.actively.support.or.participate.in.wildlife.and.or.habitat.conservation.","X...After.seeing.this.post..I.would.like.to.see.more.images.like.this.","To.see.the.post.again..use.your.mouse.to.click.on.the..Back..button.....What.one.word.comes.to.mind.when.you.see.this.post.","What.is.your.age.","Please.specify.your.ethnicity.","To.which.gender.identity.do.you.most.identify.","What.is.the.highest.degree.or.level.of.school.you.have.completed..If.currently.enrolled..what.is.your.highest.degree.received.","Treatment.shown","image","qresearch","qinteract","qgoodpet","qhavepet"
"80","A2XX20Z6H7Q8CH",66538,2022-08-19 15:53:16,2022-08-19 15:56:42,100,206,"1",2022-08-19 15:56:43,"R_25zpbAaB6sxte09","EN",0.899999976158142,"44792",2,"1,2,3,5",5,4,4,4,5,4,4,4,2,4,5,"none",24,4,1,4,"Image2","Image2",4,4,4,4
"81","ACR6012D868PP",57382,2022-08-19 15:53:17,2022-08-19 16:02:06,100,529,"1",2022-08-19 16:02:06,"R_2rxbP4TAHDPjhDm","EN",1,"44792",4,"1",4,4,4,4,4,4,4,4,4,4,4,"all animal's for absolver the   humaa",35,1,1,4,"Image2","Image2",4,4,4,4
"82","A17M83XMPNU44O",82020,2022-08-19 15:53:17,2022-08-19 16:00:27,100,430,"1",2022-08-19 16:00:28,"R_PTByoESagfOQkDv","EN",1,"44792",4,"1,2",2,4,4,4,4,5,2,4,4,4,4,"bonding",23,1,1,4,"Image2","Image2",2,5,4,4
"83","A2LGGK7S61RTL6",21294,2022-08-19 15:53:20,2022-08-19 16:06:53,100,813,"1",2022-08-19 16:06:54,"R_yk0mcUxWVdswnfz","EN",0.899999976158142,"44792",4,"1,2",5,5,4,5,4,4,5,4,5,4,5,"nice",34,1,1,4,"Image4","Image4",5,4,5,4
"84","A1YX741QQSMKPS",70503,2022-08-19 15:53:21,2022-08-19 15:59:16,100,355,"1",2022-08-19 15:59:16,"R_6maPbrvJJQ5aRmp","EN",1,"44791",5,"1",4,5,4,1,5,2,3,1,5,4,4,"gravitas",61,1,1,4,"Image1","Image1",3,2,1,1
"85","AWL3X0JE6Q7JB",47186,2022-08-19 15:53:22,2022-08-19 16:01:15,100,473,"1",2022-08-19 16:01:15,"R_vADgUSyHn19kghj","EN",1,"44792",5,"2,3",5,5,4,5,4,4,5,4,5,5,4,"crazy",36,1,1,4,"Image3","Image3",5,4,5,4
"86","A2K93NWO8484LG",44071,2022-08-19 15:53:29,2022-08-19 16:08:16,100,886,"1",2022-08-19 16:08:16,"R_3EaPWd9NzU3BBHD","EN",1,"44792",4,"1,2,3",4,5,5,5,5,5,5,4,4,5,5,"Pity",60,1,2,4,"Image3","Image3",5,5,5,4
"87","A3C8E7YVLNEQKA",13017,2022-08-19 15:53:30,2022-08-19 16:04:52,100,682,"1",2022-08-19 16:04:53,"R_3JIcUETfJHxFqpW","EN",0.899999976158142,"44792",4,"2",4,4,4,4,4,4,4,5,4,4,5,"NICE",24,5,1,4,"Image1","Image1",4,4,4,5
"88","AAYH890LEBM8E",15062,2022-08-19 15:53:32,2022-08-19 16:02:46,100,554,"1",2022-08-19 16:02:46,"R_2ZHqWLwjuUERiF4","EN",0.899999976158142,"44792",4,"2",4,4,4,5,4,4,4,4,4,4,4,"animal",46,1,2,4,"Image2","Image2",4,4,5,4
"89","AX70HH10V1ILZ",82449,2022-08-19 15:53:40,2022-08-19 15:58:08,100,268,"1",2022-08-19 15:58:08,"R_2wsr2HHP6qmPOze","EN",0.899999976158142,"44792",4,"2",5,4,2,4,5,4,5,4,5,4,5,"good",30,1,1,5,"Image2","Image2",5,4,4,4
"90","A10G8U9316K46H",98195,2022-08-19 15:53:41,2022-08-19 16:03:39,100,598,"1",2022-08-19 16:03:39,"R_2yaoeGUI4TunFUa","EN",1,"44761",4,"1,2,3",3,4,4,4,3,4,3,2,5,2,3,"affection",31,1,2,4,"Image1","Image1",3,4,4,2
"91","A1VDVUDES5BTL9",99051,2022-08-19 15:53:44,2022-08-19 16:00:28,100,403,"1",2022-08-19 16:00:28,"R_2bH5CiD1OFcarY8","EN",1,"44792",5,"1",4,5,5,4,4,4,5,5,5,5,5,"Monkey",58,1,2,4,"Image2","Image2",5,4,4,5
"92","A1C30LRLU9P7ZW",17580,2022-08-19 15:53:51,2022-08-19 15:58:38,100,287,"1",2022-08-19 15:58:38,"R_1Qnnb0DQ1t0bBIa","EN",0.899999976158142,"44792",5,"1,2,3",4,4,4,4,4,4,5,4,5,4,3,"ONE MAN IN GORILLA ANIMAL RESERACH",32,1,2,4,"Image2","Image2",5,4,4,4
"93","A2D1S77G7DNC54",66729,2022-08-19 15:53:52,2022-08-19 16:19:36,100,1544,"1",2022-08-19 16:19:36,"R_ZKupQziOywOiNI5","EN",0.800000011920929,"44792",4,"1,2,3",5,4,5,4,5,5,5,4,5,5,4,"Good",30,4,2,4,"Image4","Image4",5,5,4,4
"94","A3AFX2N59UHC3Z",53304,2022-08-19 15:53:53,2022-08-19 16:27:49,100,2036,"1",2022-08-19 16:27:50,"R_25FozM6uyprXXEt","EN",1,"44792",4,"1,2,3",2,4,4,3,4,4,4,4,4,3,3,"LEMUR",59,1,2,4,"Image4","Image4",4,4,3,4
"95","A19CIALD59TN2I",10428,2022-08-19 15:54:01,2022-08-19 16:09:46,100,944,"1",2022-08-19 16:09:46,"R_Aj3tvXAJzdhOP2p","EN",1,"44792",4,"2",4,4,3,4,2,2,4,3,4,4,3,"PITTY",42,1,1,4,"Image3","Image3",4,2,4,3
"96","A1G7LMT7S5US61",16220,2022-08-19 15:54:02,2022-08-19 16:06:04,100,722,"1",2022-08-19 16:06:04,"R_1YZ1X80JC3cAPqF","EN",1,"44792",4,"1,2,3,4,5",5,4,5,2,4,4,5,4,5,5,5,"nature",42,1,1,4,"Image1","Image1",5,4,2,4
"97","A2N8PVHOT7XR1W",60756,2022-08-19 15:54:03,2022-08-19 16:00:09,100,366,"1",2022-08-19 16:00:09,"R_3Et0YNcAT9sbQ2W","EN",0.899999976158142,"44792",5,"1,2,3,4",2,5,4,4,5,4,4,4,4,4,4,"Satisfaction",52,1,2,4,"Image3","Image3",4,4,4,4
"98","A1INOPCNKOYWU5",21451,2022-08-19 15:54:04,2022-08-19 16:08:09,100,845,"1",2022-08-19 16:08:10,"R_eyTrDfySOWpOT1D","EN",1,"44792",5,"1,2,3",5,4,5,5,5,5,4,5,4,4,5,"pity",42,1,2,4,"Image1","Image1",4,5,5,5
"99","A1TXCO12MCTP8P",56597,2022-08-19 15:54:06,2022-08-19 16:11:23,100,1036,"1",2022-08-19 16:11:23,"R_3povEMMCigeVZC0","EN",0.899999976158142,"44792",4,"1,2,3",4,4,4,5,4,4,4,5,4,5,4,"kingkong movie",30,4,1,4,"Image1","Image1",4,4,5,5
"100","A3REPTAHMY4QO",56597,2022-08-19 15:54:06,2022-08-19 16:11:23,100,1036,"1",2022-08-19 16:11:23,"R_3povEMMCigeVZC0","EN",0.899999976158142,"44792",4,"1,2,3",4,4,4,5,4,4,4,5,4,5,4,"kingkong movie",30,4,1,4,"Image1","Image1",4,4,5,5
"101","A3U27ZHUGOPIAN",97412,2022-08-19 15:54:21,2022-08-19 16:13:03,100,1121,"1",2022-08-19 16:13:03,"R_2ccoSszcft2t8WP","EN",0.899999976158142,"44792",4,"1,2",4,4,4,2,4,4,5,4,4,4,5,"cute",37,6,2,4,"Image4","Image4",5,4,2,4
"102","A241OXM83X8OYF",90712,2022-08-19 15:54:22,2022-08-19 15:58:14,100,232,"1",2022-08-19 15:58:15,"R_3KJ9nUmFBtgRV0p","EN",1,"44792",1,"1",4,4,5,2,4,1,4,1,5,5,4,"Concerning",48,1,2,4,"Image3","Image3",4,1,2,1
"103","A1NPQ6EAFPXAGG",87053,2022-08-19 15:54:24,2022-08-19 16:00:37,100,373,"1",2022-08-19 16:00:38,"R_1gqpg5HCxOqYNDZ","EN",0.899999976158142,"44792",1,"1,2,3",4,3,3,2,4,4,4,3,5,5,3,"fulfilling",65,1,2,4,"Image4","Image4",4,4,2,3
"104","A9W3MMLGGWVT1",73076,2022-08-19 15:54:25,2022-08-19 16:22:37,100,1692,"1",2022-08-19 16:22:37,"R_2WVbr3hzZ04hbUE","EN",1,"44792",4,"2",4,4,4,4,4,4,5,4,4,5,4,"gorilla",25,5,1,4,"Image2","Image2",5,4,4,4
"105","A1BRJXBMTURQNT",18837,2022-08-19 15:54:28,2022-08-19 16:03:59,100,571,"1",2022-08-19 16:04:00,"R_3pg6EwPLntgpEtN","EN",1,"44792",1,"1,2,3",4,4,4,2,4,2,4,2,5,4,4,"innocent",32,1,1,2,"Image3","Image3",4,2,2,2
"106","A1W2CE9WQ6U9WX",64273,2022-08-19 15:54:28,2022-08-19 16:04:26,100,598,"1",2022-08-19 16:04:27,"R_3J93BvIms03M8Lq","EN",1,"44792",3,"1,2,3",4,3,4,4,2,3,4,3,5,4,5,"savings wildlife animals",27,1,2,5,"Image3","Image3",4,3,4,3
"107","AXSBAD5ENW52Z",21068,2022-08-19 15:54:29,2022-08-19 16:01:21,100,412,"1",2022-08-19 16:01:21,"R_3nGzfTsAEsYt6fF","EN",0.800000011920929,"44792",5,"2",4,5,4,4,4,4,4,4,4,4,4,"Human mountain gorilla",25,5,2,4,"Image1","Image1",4,4,4,4
"108","A1J3NXEZJ2ASV1",72358,2022-08-19 15:54:32,2022-08-19 16:16:17,100,1305,"1",2022-08-19 16:16:17,"R_2CKeOIavdX182aZ","EN",0.899999976158142,"44792",2,"1,2",4,4,5,2,2,4,4,2,4,5,4,"cute",25,5,1,5,"Image3","Image3",4,4,2,2
"109","A2FWZ6J3IT32RJ",55488,2022-08-19 15:54:34,2022-08-19 16:04:35,100,600,"1",2022-08-19 16:04:35,"R_2chcZ6rEyBIS7iu","EN",1,"44792",4,"1",5,5,5,4,5,4,4,4,5,5,5,"animal pics",44,4,2,4,"Image3","Image3",4,4,4,4
"110","A1X9S93YK5IYG8",86325,2022-08-19 15:54:34,2022-08-19 16:01:22,100,407,"1",2022-08-19 16:01:22,"R_QgLBxNqiSN849zz","EN",0.899999976158142,"44792",5,"1,2",4,4,4,5,5,4,4,4,4,4,4,"love",42,1,1,4,"Image4","Image4",4,4,5,4
"111","A34YNEN8UUI3CD",91623,2022-08-19 15:54:36,2022-08-19 15:59:25,100,289,"1",2022-08-19 15:59:26,"R_USAiqX71Qnk0jm1","EN",0.899999976158142,"44792",1,"1,2",3,4,4,2,4,4,5,3,5,4,1,"cute",40,1,1,4,"Image3","Image3",5,4,2,3
"112","A2P2Y9VTSX41XS",92807,2022-08-19 15:54:36,2022-08-19 15:58:30,100,234,"1",2022-08-19 15:58:30,"R_3CoHYVL9IbOYEXT","EN",0.800000011920929,"44792",1,"6",4,3,3,1,1,1,2,1,4,4,1,"eyes",51,1,2,5,"Image4","Image4",2,1,1,1
"113","A219SZBLCCCXN9",17163,2022-08-19 15:54:38,2022-08-19 15:59:05,100,266,"1",2022-08-19 15:59:05,"R_1OZW1IMFdvlQnKj","EN",1,"44792",4,"1,2",4,4,4,4,4,4,4,4,4,4,4,"GORILLA",26,1,1,4,"Image2","Image2",4,4,4,4
"114","A1Q3GFQXJMIHQ8",68504,2022-08-19 15:54:38,2022-08-19 16:05:36,100,658,"1",2022-08-19 16:05:37,"R_10ud0ZF8UtwE1na","EN",0.800000011920929,"44792",4,"1,2",3,3,3,4,3,4,3,3,4,4,4,"THE MAN SEE THE GORILA",31,1,1,4,"Image1","Image1",3,4,4,3
"115","ANXIYA9KKTO2Y",62410,2022-08-19 15:54:39,2022-08-19 15:56:53,100,134,"1",2022-08-19 15:56:54,"R_UA9kJRQlJHzX7I5","EN",0.899999976158142,"44792",2,"1,2",3,3,3,2,4,3,4,2,4,4,4,"Cute",27,1,2,4,"Image3","Image3",4,3,2,2
"116","A32JI5OAXCKRR9",73015,2022-08-19 15:54:40,2022-08-19 16:04:34,100,593,"1",2022-08-19 16:04:34,"R_2uvt7ZoeZi8pL35","EN",0.899999976158142,"44792",5,"1,2",4,4,3,4,4,2,4,4,4,2,4,"post is beautiful",35,1,2,4,"Image2","Image2",4,2,4,4
"117","A20NA0GUSLEQET",16718,2022-08-19 15:54:43,2022-08-19 16:02:15,100,452,"1",2022-08-19 16:02:16,"R_2XjnAagvOQi13y9","EN",0.899999976158142,"44792",4,"1,2,3,4",4,3,4,4,4,4,4,2,4,4,2,"playful",30,2,1,4,"Image4","Image4",4,4,4,2
"118","A2LD7WNF6EPLBY",90720,2022-08-19 15:54:44,2022-08-19 16:00:06,100,322,"1",2022-08-19 16:00:07,"R_23dCc4VvvkWeH6j","EN",1,"44792",5,"1,2,3,4,5",4,4,4,5,5,5,5,4,4,5,4,"Pet",54,1,1,5,"Image1","Image1",5,5,5,4
"119","A1OBV605CMIMGB",90720,2022-08-19 15:54:44,2022-08-19 16:00:06,100,322,"1",2022-08-19 16:00:07,"R_23dCc4VvvkWeH6j","EN",1,"44792",5,"1,2,3,4,5",4,4,4,5,5,5,5,4,4,5,4,"Pet",54,1,1,5,"Image1","Image1",5,5,5,4
"120","A1L7XWMS305LTM",66059,2022-08-19 15:54:45,2022-08-19 15:57:52,100,186,"1",2022-08-19 15:57:53,"R_u2IEfvufTJjrSUx","EN",1,"44792",1,"1,2,5",4,3,4,1,5,4,4,1,5,5,5,"incredible",37,1,2,4,"Image1","Image1",4,4,1,1
"121","A6BVXN0JS5542",67338,2022-08-19 15:54:46,2022-08-19 15:59:37,100,291,"1",2022-08-19 15:59:37,"R_2Yyq6uUjAhnoOPy","EN",0.899999976158142,"44792",5,"1,2,3",5,5,5,4,4,5,5,4,4,5,5,"Gorilla",29,1,1,4,"Image1","Image1",5,5,4,4
"122","A116E4RIZAZMK4",60232,2022-08-19 15:54:47,2022-08-19 16:24:45,100,1798,"1",2022-08-19 16:24:46,"R_3NEVkpzgxwcCq6k","EN",1,"44792",4,"2",4,5,4,5,4,4,4,4,4,4,4,"gorilla",25,5,2,4,"Image2","Image2",4,4,5,4
"123","A1U9OFN61RWNTL",66111,2022-08-19 15:54:50,2022-08-19 15:59:42,100,291,"1",2022-08-19 15:59:42,"R_wZhvoh7eiEJpMtP","EN",0.800000011920929,"44792",2,"1,2,3",2,3,3,2,4,2,3,2,4,3,3,"Monkey",55,5,2,4,"Image1","Image1",3,2,2,2
"124","A3FWYOGYM4ESVH",29379,2022-08-19 15:54:52,2022-08-19 16:05:03,100,610,"1",2022-08-19 16:05:03,"R_29adaNgdyWzCAQ9","EN",0.899999976158142,"44792",3,"1",3,3,3,3,3,3,3,3,3,3,3,"None",37,1,2,2,"Image4","Image4",3,3,3,3
"125","AF0M3066S5UF1",51524,2022-08-19 15:54:55,2022-08-19 16:00:19,100,323,"1",2022-08-19 16:00:19,"R_3sagXVAx1o5b48w","EN",1,"44792",2,"1,2,3",2,3,4,2,4,3,5,2,5,4,4,"conservation",34,1,1,4,"Image3","Image3",5,3,2,2
"126","A3LTFYL8W6PN7L",10191,2022-08-19 15:54:56,2022-08-19 16:01:29,100,392,"1",2022-08-19 16:01:29,"R_XqdHBfboMvqaPhD","EN",0.899999976158142,"44792",1,"1,2,3,5",4,4,4,1,5,2,4,1,5,3,4,"inspiring",40,2,1,2,"Image1","Image1",4,2,1,1
"127","A12QDESPJEK5BL",29058,2022-08-19 15:55:00,2022-08-19 15:58:48,100,227,"1",2022-08-19 15:58:49,"R_1erXgzBBEeTMP2X","EN",1,"44792",1,"1,2,3,5",4,3,3,1,4,4,2,1,5,3,4,"wow",27,1,2,4,"Image1","Image1",2,4,1,1
"128","A3MRGMT61X3ZX9",23906,2022-08-19 15:55:03,2022-08-19 16:05:38,100,635,"1",2022-08-19 16:05:39,"R_3HiZTDrgUv59zff","EN",0.899999976158142,"44792",4,"1",4,4,4,4,5,4,4,4,4,4,4,"cute",48,1,1,4,"Image3","Image3",4,4,4,4
"129","A13C07AR7Z224T",39434,2022-08-19 15:55:04,2022-08-19 16:02:11,100,427,"1",2022-08-19 16:02:12,"R_27rN9rSgSs3UVwn","EN",1,"44792",2,"1,2,3,5",5,4,5,1,2,2,5,1,4,4,5,"Very big animal",54,1,2,4,"Image1","Image1",5,2,1,1
"130","AIXO7JFFSBR5O",57581,2022-08-19 15:55:11,2022-08-19 16:48:13,100,3181,"1",2022-08-19 16:48:14,"R_2agUSjWOYFi6dMZ","EN",1,"44792",4,"1,2",4,4,4,4,4,4,4,4,4,4,4,"safehandling",25,5,1,4,"Image2","Image2",4,4,4,4
"131","A1QWI5WEG1QNT3",44326,2022-08-19 15:55:13,2022-08-19 16:12:51,100,1058,"1",2022-08-19 16:12:51,"R_yV0VL2KoZj0dw2d","EN",0.899999976158142,"44792",4,"2",3,4,4,3,4,2,3,1,5,4,4,"observing",43,1,2,4,"Image2","Image2",3,2,3,1
"132","A13DPOS4NL2UOD",36226,2022-08-19 15:55:17,2022-08-19 16:00:37,100,319,"1",2022-08-19 16:00:37,"R_C7ZYvstHUvF6PrH","EN",1,"44792",1,"1",3,4,3,1,4,4,5,3,5,4,4,"WILDLIFE",45,1,1,2,"Image2","Image2",5,4,1,3
"133","A18WSOMIRI94OM",58177,2022-08-19 15:55:18,2022-08-19 15:57:56,100,158,"1",2022-08-19 15:57:57,"R_sSd67PPywvk8FEd","EN",0.899999976158142,"44792",1,"1,2,3,5",2,2,3,2,5,2,1,1,4,2,5,"Cute",42,1,2,4,"Image3","Image3",1,2,2,1
"134","A2MOKIEQZ0OF2M",17283,2022-08-19 15:55:22,2022-08-19 16:01:36,100,374,"1",2022-08-19 16:01:37,"R_ewTX8YZJUVFmwjD","EN",0.899999976158142,"44792",4,"1,2",4,5,5,2,4,4,5,2,5,5,5,"Endangered",59,1,1,4,"Image2","Image2",5,4,2,2
"135","A32GQGD6EUJGDJ",66813,2022-08-19 15:55:22,2022-08-19 16:01:04,100,342,"1",2022-08-19 16:01:05,"R_2t5OQGyAYpKCmbt","EN",0.899999976158142,"44792",2,"1",2,4,4,1,1,4,4,1,5,4,4,"animal has big eyes",55,1,2,2,"Image4","Image4",4,4,1,1
"136","AVCKZANEGP9TP",11472,2022-08-19 15:55:23,2022-08-19 16:01:52,100,388,"1",2022-08-19 16:01:52,"R_Dla1kIn6D1AmrwB","EN",0.899999976158142,"44792",4,"2",5,2,5,2,2,4,4,4,5,4,4,"scientific research",35,1,1,4,"Image3","Image3",4,4,2,4
"137","A3USPFFWN1G5PF",17877,2022-08-19 15:55:25,2022-08-19 16:04:24,100,539,"1",2022-08-19 16:04:24,"R_1poFNvVjZEtzE5n","EN",0.899999976158142,"44792",1,"1,2,3,5",5,2,5,4,3,4,5,2,5,5,5,"Primatologist",63,2,1,5,"Image4","Image4",5,4,4,2
"138","A5EP8OIKS4AGT",24630,2022-08-19 15:55:25,2022-08-19 16:00:50,100,324,"1",2022-08-19 16:00:50,"R_1CrP8YAhCGmRL3A","EN",0.899999976158142,"44792",1,"1",3,2,4,1,4,2,4,1,4,3,4,"Humane",69,1,1,5,"Image2","Image2",4,2,1,1
"139","A185N3JMGTSOBY",93778,2022-08-19 15:55:27,2022-08-19 16:05:36,100,608,"1",2022-08-19 16:05:36,"R_1g6jHvlZWFNfCs9","EN",0.800000011920929,"44792",4,"2",4,4,4,4,4,5,4,4,4,4,4,"animals",30,1,1,4,"Image4","Image4",4,5,4,4
"140","A1R6D3EZJU8QTS",86937,2022-08-19 15:55:29,2022-08-19 16:04:55,100,565,"1",2022-08-19 16:04:55,"R_3h3CLTE2BVInxS0","EN",0.800000011920929,"44792",5,"3",4,4,4,4,4,4,2,4,4,5,5,"Back",30,1,1,4,"Image2","Image2",2,4,4,4
"141","A70HR6IOM67SJ",76587,2022-08-19 15:55:32,2022-08-19 16:05:33,100,600,"1",2022-08-19 16:05:34,"R_12sBCgDprjFTek0","EN",0,"44792",5,"2",4,5,4,4,5,4,4,4,4,5,5,"Happy",28,1,1,4,"Image4","Image4",4,4,4,4
"142","A1CUCEYT4XN51I",51363,2022-08-19 15:55:35,2022-08-19 16:01:18,100,343,"1",2022-08-19 16:01:19,"R_2U4lIjZ7Y3nSzko","EN",1,"44792",5,"1,2,3",4,5,4,4,5,5,4,4,5,5,5,"very nice",30,4,2,4,"Image1","Image1",4,5,4,4
"143","A2M29HRESIBU7I",52187,2022-08-19 15:55:35,2022-08-19 16:02:47,100,432,"1",2022-08-19 16:02:47,"R_3ezs7MvgqJHSpta","EN",1,"44792",5,"1,2,3,4,5",5,4,5,4,4,4,4,4,5,5,5,"monky",30,1,1,4,"Image1","Image1",4,4,4,4
"144","A10KSZ49W0VW2W",65219,2022-08-19 15:55:37,2022-08-19 16:12:02,100,984,"1",2022-08-19 16:12:02,"R_2X7pGb6KQNlSenH","EN",1,"44792",5,"2",4,4,4,5,5,4,5,5,4,4,4,"very nice",42,1,1,4,"Image4","Image4",5,4,5,5
"145","AVD6HMIO1HLFI",65219,2022-08-19 15:55:37,2022-08-19 16:12:02,100,984,"1",2022-08-19 16:12:02,"R_2X7pGb6KQNlSenH","EN",1,"44792",5,"2",4,4,4,5,5,4,5,5,4,4,4,"very nice",42,1,1,4,"Image4","Image4",5,4,5,5
"146","AOJD8D9NXVAR3",69899,2022-08-19 15:55:38,2022-08-19 16:04:42,100,544,"1",2022-08-19 16:04:43,"R_2pSlLNOPOECxWrv","EN",1,"44792",4,"1",2,4,4,2,4,2,4,2,5,2,4,"habitat",75,1,2,5,"Image2","Image2",4,2,2,2
"147","A1QE0I6AUR0JOT",70643,2022-08-19 15:55:38,2022-08-19 16:11:30,100,951,"1",2022-08-19 16:11:30,"R_3fGY1ZCj4oidxOO","EN",1,"44699",4,"1,2",4,2,4,4,4,4,5,4,2,2,4,"it will be nice",25,1,1,4,"Image3","Image3",5,4,4,4
"148","A3637S90054X95",87515,2022-08-19 15:55:40,2022-08-19 16:01:06,100,325,"1",2022-08-19 16:01:06,"R_2BfWbgngU8DfR7N","EN",1,"44792",4,"1,2",5,2,5,4,4,4,5,4,4,5,4,"love",39,1,2,4,"Image3","Image3",5,4,4,4
"149","A13KVTQ97TZ1PO",74213,2022-08-19 15:55:42,2022-08-19 16:01:06,100,324,"1",2022-08-19 16:01:06,"R_PTi8D1twe3J7eHD","EN",1,"44792",1,"1,2,3",2,4,3,1,4,2,3,1,5,2,4,"awe",54,1,1,4,"Image1","Image1",3,2,1,1
"150","A2DUECCW9LXYCQ",94698,2022-08-19 15:55:42,2022-08-19 15:59:57,100,254,"1",2022-08-19 15:59:57,"R_2cvxMry114zcg2c","EN",0.899999976158142,"44792",4,"1,2,3",5,4,5,4,5,4,4,4,4,4,4,"wildlife",40,2,1,5,"Image3","Image3",4,4,4,4
"151","A1KGUJMWDCPSYG",16900,2022-08-19 15:55:48,2022-08-19 16:08:17,100,749,"1",2022-08-19 16:08:17,"R_3lyskghBBsa7qa5","EN",1,"44792",4,"1,2,3,5",4,4,4,2,4,4,4,2,4,5,4,"Pity",46,6,2,4,"Image4","Image4",4,4,2,2
"152","AWC8CYV72QOLL",95495,2022-08-19 15:55:48,2022-08-20 06:20:51,100,51903,"1",2022-08-20 06:20:52,"R_2dnlBsKDoay1DND","EN",1,"44792",5,"2",5,4,4,4,5,4,4,4,5,4,5,"good",30,4,1,4,"Image3","Image3",4,4,4,4
"153","A157TDFIF01WN",43591,2022-08-19 15:55:51,2022-08-19 16:01:31,100,340,"1",2022-08-19 16:01:32,"R_sHlMQlFE8oSq93j","EN",0.899999976158142,"44792",1,"1",2,3,3,3,1,4,4,2,5,3,2,"unusual",66,1,2,5,"Image3","Image3",4,4,3,2
"154","A11ILN5YSUDVG8",43591,2022-08-19 15:55:51,2022-08-19 16:01:31,100,340,"1",2022-08-19 16:01:32,"R_sHlMQlFE8oSq93j","EN",0.899999976158142,"44792",1,"1",2,3,3,3,1,4,4,2,5,3,2,"unusual",66,1,2,5,"Image3","Image3",4,4,3,2
"155","A3MIDLO5S7FU06",55952,2022-08-19 15:55:55,2022-08-19 16:00:52,100,297,"1",2022-08-19 16:00:53,"R_31Ax8YyZdIfM3ka","EN",0.899999976158142,"44792",5,"2,3,5",3,2,3,1,5,5,4,1,5,5,4,"nature",28,3,1,3,"Image2","Image2",4,5,1,1
"156","A30QFNE9O4DF4D",28521,2022-08-19 15:55:58,2022-08-19 15:59:53,100,235,"1",2022-08-19 15:59:53,"R_3rJvEiAlFrlviME","EN",0.899999976158142,"44792",3,"1,3,5",2,4,2,1,4,1,4,1,4,3,4,"Gorilla",53,1,1,5,"Image2","Image2",4,1,1,1
"157","A1J5OOHG48P4CL",80013,2022-08-19 15:56:03,2022-08-19 16:06:28,100,625,"1",2022-08-19 16:06:29,"R_10SNWcttIQElhRo","EN",0.400000005960464,"44792",5,"1,2,3,4,5",5,5,5,5,5,5,5,4,5,4,5,"All animals absutely humsans",43,1,2,4,"Image2","Image2",5,5,5,4
"158","A15XDLZ944Q0SH",30522,2022-08-19 15:56:04,2022-08-19 16:01:47,100,343,"1",2022-08-19 16:01:47,"R_uksOxFoKVfww0pj","EN",1,"44792",1,"2,3",2,5,5,1,4,1,3,1,5,4,5,"connection",39,1,2,4,"Image1","Image1",3,1,1,1
"159","A1WSW7HWIF100A",61212,2022-08-19 15:56:04,2022-08-19 16:05:25,100,561,"1",2022-08-19 16:05:26,"R_08k5eJHEJXXLA7D","EN",1,"44792",4,"1,2,3",4,4,4,4,1,1,4,4,4,4,2,"i like this animal",58,1,1,4,"Image3","Image3",4,1,4,4
"160","A11YY2CO8ZR6RJ",76957,2022-08-19 15:56:04,2022-08-19 16:03:16,100,432,"1",2022-08-19 16:03:16,"R_11jXkKRFkj7FGMU","EN",0.800000011920929,"44792",4,"2",5,4,5,5,4,5,5,5,5,5,5,"happy",29,1,1,4,"Image1","Image1",5,5,5,5
"161","A1T8ZBBVJC0N3X",20251,2022-08-19 15:56:05,2022-08-19 15:59:27,100,201,"1",2022-08-19 15:59:27,"R_9Sx0zN4NDQ4l64p","EN",1,"44792",1,"3",4,5,5,1,4,1,5,1,5,2,4,"Cute",32,1,5,2,"Image4","Image4",5,1,1,1
"162","A3MD7H6KD64OBW",91724,2022-08-19 15:56:05,2022-08-19 16:04:18,100,492,"1",2022-08-19 16:04:18,"R_3PR0Mwb9gzBHCbY","EN",0.800000011920929,"44792",5,"2",4,5,5,2,1,4,4,2,4,5,5,"fear",31,1,1,4,"Image2","Image2",4,4,2,2
"163","A31Z5TPD8QKE26",57737,2022-08-19 15:56:06,2022-08-19 15:59:08,100,181,"1",2022-08-19 15:59:08,"R_7Pbzzwndr0wECg9","EN",1,"44792",1,"1,3",5,2,1,2,5,2,4,1,5,4,2,"odd",38,1,1,3,"Image3","Image3",4,2,2,1
"164","A34D3KNF8XV28Y",71812,2022-08-19 15:56:06,2022-08-19 16:00:10,100,243,"1",2022-08-19 16:00:10,"R_1JQP8xI1ItrE5Ym","EN",1,"44792",1,"1,2,3,5",2,4,4,2,4,1,5,2,5,4,4,"cute",44,1,1,4,"Image3","Image3",5,1,2,2
