WorkerId,Answer.surveycode
AOA61BGN20ZYQ,19414
AOCJ4S5KO2GET,43940
AOCQ83IC3FRUQ,13134
AOEJM72SYZ68B,43495
AOEO9ZV81R0I4,78204
AOJD8D9NXVAR3,69899
AOK3F3R0R38GE,77709
AOKJJVE30IS1Q,26554
AOMFEAWQHU3D8,15503
AOO6ETRU2X5VQ,79973
AOOB5PLKKFZYY,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_e8m8HY5UBGyuU8C
AOODCTBGTGMHC,85879
AOOG2ZDMKG0P,13120
AOOU57BC3GK9J,85411
AOQ9YNK1SX72Q,97254
AOQP9IL4MK3ZQ,33301
AOQU769ZT0JSD,71450
AORLGSG19KEGZ,12691
AOXNW56EL8HX7,42614
AOXO6NBAVE2S2,36014
AOXYJ6YFG4S7E,59060
AOYDGVOZUIHII,73482
AOZIVBC0EPBA0,11297
AP0U5IKLKZ6XB,73989
AP284C26MDI4C,40455
AP6CJAMKZ7GR4,70458
AP9C1N22QDC7Z,85233
AP9DSFKO847U5,16825
APEQWJ3TJBFTH,59049
APFU7910K4Q1L,17429
APFZHPBI0NS3P,85235
APL6X48OZH9QF,62985
APPR35OCKA8MC,75543
APQ23ZMDP99G5,57322
APQW7NA9155CV,14982
APS5UP3BSWKGX,74210
APT42OCCATUAI,31627
APVM1YOQCNM4T,37079
APVZGZM1RA3AZ,47191
AQ17V9SUMHJMN,52554
AQ3HMKNVD66LM,57122
AQ3R5OVD8HVZU,86821
AQ4UMWOUSOTB7,51641
AQ53YJDPDDLZ,65674
AQ72I9YDIQK2K,71385
AQ8Y2PIKEKTR9,32741
AQBH1ETGQMB3D,30829
AQC6G8IDM1GRH,16136
AQCJI23U1VBYD,64165
AQCV15GPERWPW,43505
AQE6WDDZH4GVY,72751
AQINH9S5DHM6Q,21652
AQJAE7OZKPLNK,39032
AQSD67NVLFJBO,31837
AQTRQOFEMXETR,94372
AQUOS2XZESNXB,93707
AQVZ9CXAARO7U,40437
AQWZ3CVPB0HNU,98295
AQX8IM6PYNGWL,25512
AR0J4KEYHYJU7,48118
AR0UATVXWK3JT,72604
AR14U7NX2UVRT,15097
AR26ODSNCLJ6W,88379
AR2E63IAC7KEK,48532
AR2NQ6OBRGCI7,92055
AR4FNR7Z2WLC8,19699
AR4MBZ3Q9TWSS,53511
AR4ZLUHGM7UDT,94997
AR696BZK0K67Z,26061
AR8WYVS06UUYG,58928
AR9AU5FY1S3RO,85670
ARC40W8260FN5,58911
ARE6ER0C6O2A1,44584
ARF72OPCUZBQ2,59339
ARFQ8FJRKCUZ6,27632
ARG392N6HWZCJ,47769
ARIBH399Y1Z7I,37715
ARKPT0SC3QJ4U,57251
ARPBDM5QZ4XQC,28969
ARQ7R97434PM2,56896
ARQEDW35NFC34,53883
ARQR5NIFA1AJ,74319
ARR3UJTM2ZGK4,73777
ARRKAI24SI1PR,61606
ARTARDCXLJ5H6,59120
AS08ODODBG8BX,27479
AS0EC2HIE974S,12691
AS0IF86V7OZOI,10261
AS14C0P2YZ9WH,25990
AS38LG54A08PR,82570
AS3D761MQF31,71309
AS4NIEQJWCG3M,97368
AS5Q1YIHBGMB7,54820
AS65W1CAN0MHX,24057
AS6722MRUN7AH,98081
AS67DC52D55Q4,22914
AS787OL64GYWX,79849
AS79UKP2Q7NWJ,57652
AS7ON0BNLBBZ4,90827
AS7SMJ3H6RHJ9,32825
AS7ZK30LXDC46,13313
AS8UF78F25PGT,94898
AS9RZL1B7D9FB,48913
ASAYTNE74R6WU,97761
ASBMZ586Q82VV,57514
ASBW8S2YE8XM7,20525
ASGTO34Q69GBO,60994
ASJDKV1G0MXXB,32829
ASLCNTHZIBUM7,18279
ASLGN9PS93UYR,50572
ASNMT3I94HZ44,35334
ASO0TOWHTMJ4N,40402
ASRUHBBEWYQ97,86399
ASU5KM7AVG3IY,54759
ASVPTWBAE7UJ,13960
ASXWSNSIHXAHT,45834
AT0PYFTZBWTOQ,90251
AT379ULO1RY9R,15710
AT3VSSXOSFJ0Q,10653
AT421VBEQFQKL,62101
AT7P2XVAYN904,52997
AT7ZGRWE6IORC,15653
AT8A9XACJK1UR,70031
AT9IGVVLHVB8V,46816
AT9U03ZHXGREN,62010
ATEK6H3U46Z7H,83944
ATG1TVBU27YYR,12200
ATGUCUBI57H0S,87689
ATHBPZE5ES9UV,62989
ATIAMQJAU3I1S,70341
ATN30568MAGWS,13849
ATNSE2KIJT4S9,71725
ATNY69UI91LMQ,25793
ATOMXBLDX6DRH,66078
ATPW1MWLW7RBL,10196
ATQO18GLG1M7C,66331
ATRRVQWZZ87QA,58618
ATS1NQ34NV3A2,50202
ATS3TTU08W4TW,73346
ATTK42B184MTD,91211
ATYWW6K7XN8XN,61770
ATZUUPHDC1ZQY,22135
AU4PTX44URN8D,21116
AU7RK2T2CMUBV,10881
AUB1EZFAPP81P,26464
AUBKB2XCGMMGQ,24088
AUCMFWD1WWJDM,57291
AUFQA9PSISZOX,84165
AUHKGKB3S3007,20403
AUKELYOG4B7AW,46855
AUOAXX8VYN9CP,68551
AUQYOHUHWU1D9,58642
AURYD2FH3FUOQ,68885
AUT2QVNWLZD1,78660
AUTSUBI5IB8RA,39645
AUUY1CAXNOAWF,48723
AUVH4UBUIEKAR,28598
AUVI3BYPGQICR,49957
AUZP4FPD6UTNU,22254
AV2KR2UIT5SQR,40104
AV3NMCN13C6RM,34166
AV5T5CJ1AULRI,16255
AV93KY6U9QGRX,80917
AVC5WATT5FMS4,90759
AVD6HMIO1HLFI,65219
AVDKT8GSIX9JH,26509
AVDLC660FIOYY,47610
AVF7798G6ZM4D,51697
AVF8EZXCPXI2D,18484
AVKE1NOI9TX8Z,65530
AVKMFV9CZ0MLR,85751
AVN33U74UUIT0,82299
AVNWOZ369TW9R,57981
AVP8OEUW3NB4D,80513
AVQCVKJG5OAO0,62596
AVRD9XYKPXSY3,46492
AVTNI8P7R4C28,64600
AVY9T681LKAI0,22966
AW00DBS1CKY4Y,31244
AW4PTI9P13WUB,35347
AW87V36Z1QTNQ,87114
AWA2FZ5APKEWX,32654
AWC8CYV72QOLL,56140
AWEOVYNS6G6OR,61299
AWIXX0JTOJ23U,20254
AWJEFQR4PZBXT,42263
AWJITULSJMP6C,70645
AWKJNQMK70BH3,70960
AWKP0M7G5BBCC,77447
AWLZADZ2H6D7R,77860
AWRMHUCV3KAW9,83289
AWRRM9NRX4TZX,35569
AWSTTFKTGNPML,18452
AWTBENF2BL2IQ,68228
AWULBUF1OMXQ5,72556
AWVIOLZUKBNVU,18306
AX1YV8YNRW0GB,54500
AX7EBOTFZBGWD,74834
AX9LZ0N55O19E,35411
AXA1G5JO6F0JU,26198
AXB86SVXU5SEG,28794
AXCNR8JRXKGY2,10345
AXEFZ9CHJHEJT,82666
AXGPD4J4FWTRX,44837
AXHLGLS40GS7Y,31571
AXI98AWI3BQKB,95423
AXIYN25T2YUAQ,58607
AXJCS1IMKLVF0,67216
AXLZIIXF54LL9,47941
AXMTB3Z1SCJWR,72978
AXPZAP62ZYWP8,71787
AXSBX0MCQNG3A,97127
AXTKP38JFOP2P,40067
AXTSN222NBA1Y,16355
AXWV7BUKO586B,15082
AXXA481XH6FKE,20587
AXZ60Y5YZTT2I,40978
AY0YFHFGVCQNQ,99285
AY2F6BGXQM0UW,69661
AY37L09LCU03E,11550
AY4EQTZ5Y77TT,19401
AY57TIN0GCWC1,17386
AY5CJ1E2O0SYI,72386
AY8FDUWAFBY8Z,36108
AYC75BK8WIZK3,62833
AYDHJW4ZG0D38,59967
AYEZO81JVFPZL,79146
AYJFAAM7X59AN,76532
AYL6GTXP9U8CA,11051
AYLOTFJG7USV3,30507
AYOSIB7JSIGRQ,15301
AYP6DXGZNZM98,82453
AYQDG7OL5GWE7,44394
AYRX6Q986KO1P,89889
AYUBSG6FZ9DVU,89597
AYZXTVZLFQ8F3,43157
AZ1KTVBLOCNMM,88281
AZ1V9F2E5ETXY,79182
AZ31BQC2P61C5,55379
AZ5KAKZR0CVR,28747
AZ6DQHW7AFKPP,76012
AZ7AF8JK32L4G,58541
AZ7JRE9HNBKLJ,33957
AZ9T2Z3D69MX9,93938
AZD5EFRI6AB7X,82278
AZG7LNQUXYW8V,87130
AZGPOH3HUID39,78762
AZKONH1R3GSTA,16731
AZLX0OGFF8UQ1,75580
AZPSZLDMZ9H2S,86272
AZPU00TY1J6M8,98317
AZUG9DMYO69MJ,73073
AZVV53IZ1JHAP,39277
AZZB4K98VBHBC,25797
