WorkerId,Random.ID,Start.Date,End.Date,Progress,Duration..in.seconds.,Finished,Recorded.Date,Response.ID,User.Language,Q_RecaptchaScore,Click.to.write.the.question.text...Date,X...I.believe.I.have.encountered.this.animal.species.in.the.real.world.,Which.social.media.do.you.have.use..select.all.that.apply..,X...I.am.knowledgeable.about.wildlife.and.or.habitat.conservation.,X...This.animal.is.an.endangered.species.,X...After.seeing.this.post..I.am.more.likely.to.support.wildlife.conservation.and.or.research.,X...This.animal.would.make.a.good.pet.,X...I.believe.I.have.encountered.this.animal.species.online.,X...I.would.seek.out.an.experience.to.personally.interact.with.this.animal.,X...This.post.depicts.wildlife.research.,X...I.would.like.to.have.this.animal.as.a.pet.,X...I.think.wildlife.conservation.is.important.,X...I.actively.support.or.participate.in.wildlife.and.or.habitat.conservation.,X...After.seeing.this.post..I.would.like.to.see.more.images.like.this.,To.see.the.post.again..use.your.mouse.to.click.on.the..Back..button.....What.one.word.comes.to.mind.when.you.see.this.post.,What.is.your.age.,Please.specify.your.ethnicity.,To.which.gender.identity.do.you.most.identify.,What.is.the.highest.degree.or.level.of.school.you.have.completed..If.currently.enrolled..what.is.your.highest.degree.received.,Treatment.shown
A3AFX2N59UHC3Z,53304,8/19/2022 15:53,8/19/2022 16:27,100,2036,1,8/19/2022 16:27,R_25FozM6uyprXXEt,EN,1,8/19/2022,4,"1,2,3",2,4,4,3,4,4,4,4,4,3,3,LEMUR,59,1,2,4,Image4
A19CIALD59TN2I,10428,8/19/2022 15:54,8/19/2022 16:09,100,944,1,8/19/2022 16:09,R_Aj3tvXAJzdhOP2p,EN,1,8/19/2022,4,2,4,4,3,4,2,2,4,3,4,4,3,PITTY,42,1,1,4,Image3
A1G7LMT7S5US61,16220,8/19/2022 15:54,8/19/2022 16:06,100,722,1,8/19/2022 16:06,R_1YZ1X80JC3cAPqF,EN,1,8/19/2022,4,"1,2,3,4,5",5,4,5,2,4,4,5,4,5,5,5,nature,42,1,1,4,Image1
A2N8PVHOT7XR1W,60756,8/19/2022 15:54,8/19/2022 16:00,100,366,1,8/19/2022 16:00,R_3Et0YNcAT9sbQ2W,EN,0.899999976,8/19/2022,5,"1,2,3,4",2,5,4,4,5,4,4,4,4,4,4,Satisfaction,52,1,2,4,Image3
A1INOPCNKOYWU5,21451,8/19/2022 15:54,8/19/2022 16:08,100,845,1,8/19/2022 16:08,R_eyTrDfySOWpOT1D,EN,1,8/19/2022,5,"1,2,3",5,4,5,5,5,5,4,5,4,4,5,pity,42,1,2,4,Image1
A1TXCO12MCTP8P,56597,8/19/2022 15:54,8/19/2022 16:11,100,1036,1,8/19/2022 16:11,R_3povEMMCigeVZC0,EN,0.899999976,8/19/2022,4,"1,2,3",4,4,4,5,4,4,4,5,4,5,4,kingkong movie,30,4,1,4,Image1
A3REPTAHMY4QO,56597,8/19/2022 15:54,8/19/2022 16:11,100,1036,1,8/19/2022 16:11,R_3povEMMCigeVZC0,EN,0.899999976,8/19/2022,4,"1,2,3",4,4,4,5,4,4,4,5,4,5,4,kingkong movie,30,4,1,4,Image1
A3U27ZHUGOPIAN,97412,8/19/2022 15:54,8/19/2022 16:13,100,1121,1,8/19/2022 16:13,R_2ccoSszcft2t8WP,EN,0.899999976,8/19/2022,4,"1,2",4,4,4,2,4,4,5,4,4,4,5,cute,37,6,2,4,Image4
A241OXM83X8OYF,90712,8/19/2022 15:54,8/19/2022 15:58,100,232,1,8/19/2022 15:58,R_3KJ9nUmFBtgRV0p,EN,1,8/19/2022,1,1,4,4,5,2,4,1,4,1,5,5,4,Concerning,48,1,2,4,Image3
A1NPQ6EAFPXAGG,87053,8/19/2022 15:54,8/19/2022 16:00,100,373,1,8/19/2022 16:00,R_1gqpg5HCxOqYNDZ,EN,0.899999976,8/19/2022,1,"1,2,3",4,3,3,2,4,4,4,3,5,5,3,fulfilling,65,1,2,4,Image4
A9W3MMLGGWVT1,73076,8/19/2022 15:54,8/19/2022 16:22,100,1692,1,8/19/2022 16:22,R_2WVbr3hzZ04hbUE,EN,1,8/19/2022,4,2,4,4,4,4,4,4,5,4,4,5,4,gorilla,25,5,1,4,Image2
A1BRJXBMTURQNT,18837,8/19/2022 15:54,8/19/2022 16:03,100,571,1,8/19/2022 16:04,R_3pg6EwPLntgpEtN,EN,1,8/19/2022,1,"1,2,3",4,4,4,2,4,2,4,2,5,4,4,innocent,32,1,1,2,Image3
A1W2CE9WQ6U9WX,64273,8/19/2022 15:54,8/19/2022 16:04,100,598,1,8/19/2022 16:04,R_3J93BvIms03M8Lq,EN,1,8/19/2022,3,"1,2,3",4,3,4,4,2,3,4,3,5,4,5,savings wildlife animals,27,1,2,5,Image3
AXSBAD5ENW52Z,21068,8/19/2022 15:54,8/19/2022 16:01,100,412,1,8/19/2022 16:01,R_3nGzfTsAEsYt6fF,EN,0.800000012,8/19/2022,5,2,4,5,4,4,4,4,4,4,4,4,4,Human mountain gorilla,25,5,2,4,Image1
A1J3NXEZJ2ASV1,72358,8/19/2022 15:54,8/19/2022 16:16,100,1305,1,8/19/2022 16:16,R_2CKeOIavdX182aZ,EN,0.899999976,8/19/2022,2,"1,2",4,4,5,2,2,4,4,2,4,5,4,cute,25,5,1,5,Image3
A2FWZ6J3IT32RJ,55488,8/19/2022 15:54,8/19/2022 16:04,100,600,1,8/19/2022 16:04,R_2chcZ6rEyBIS7iu,EN,1,8/19/2022,4,1,5,5,5,4,5,4,4,4,5,5,5,animal pics,44,4,2,4,Image3
A1X9S93YK5IYG8,86325,8/19/2022 15:54,8/19/2022 16:01,100,407,1,8/19/2022 16:01,R_QgLBxNqiSN849zz,EN,0.899999976,8/19/2022,5,"1,2",4,4,4,5,5,4,4,4,4,4,4,love,42,1,1,4,Image4
A34YNEN8UUI3CD,91623,8/19/2022 15:54,8/19/2022 15:59,100,289,1,8/19/2022 15:59,R_USAiqX71Qnk0jm1,EN,0.899999976,8/19/2022,1,"1,2",3,4,4,2,4,4,5,3,5,4,1,cute,40,1,1,4,Image3
A2P2Y9VTSX41XS,92807,8/19/2022 15:54,8/19/2022 15:58,100,234,1,8/19/2022 15:58,R_3CoHYVL9IbOYEXT,EN,0.800000012,8/19/2022,1,6,4,3,3,1,1,1,2,1,4,4,1,eyes,51,1,2,5,Image4
A219SZBLCCCXN9,17163,8/19/2022 15:54,8/19/2022 15:59,100,266,1,8/19/2022 15:59,R_1OZW1IMFdvlQnKj,EN,1,8/19/2022,4,"1,2",4,4,4,4,4,4,4,4,4,4,4,GORILLA,26,1,1,4,Image2
A1Q3GFQXJMIHQ8,68504,8/19/2022 15:54,8/19/2022 16:05,100,658,1,8/19/2022 16:05,R_10ud0ZF8UtwE1na,EN,0.800000012,8/19/2022,4,"1,2",3,3,3,4,3,4,3,3,4,4,4,THE MAN SEE THE GORILA,31,1,1,4,Image1
ANXIYA9KKTO2Y,62410,8/19/2022 15:54,8/19/2022 15:56,100,134,1,8/19/2022 15:56,R_UA9kJRQlJHzX7I5,EN,0.899999976,8/19/2022,2,"1,2",3,3,3,2,4,3,4,2,4,4,4,Cute,27,1,2,4,Image3
A32JI5OAXCKRR9,73015,8/19/2022 15:54,8/19/2022 16:04,100,593,1,8/19/2022 16:04,R_2uvt7ZoeZi8pL35,EN,0.899999976,8/19/2022,5,"1,2",4,4,3,4,4,2,4,4,4,2,4,post is beautiful,35,1,2,4,Image2
A20NA0GUSLEQET,16718,8/19/2022 15:54,8/19/2022 16:02,100,452,1,8/19/2022 16:02,R_2XjnAagvOQi13y9,EN,0.899999976,8/19/2022,4,"1,2,3,4",4,3,4,4,4,4,4,2,4,4,2,playful,30,2,1,4,Image4
A2LD7WNF6EPLBY,90720,8/19/2022 15:54,8/19/2022 16:00,100,322,1,8/19/2022 16:00,R_23dCc4VvvkWeH6j,EN,1,8/19/2022,5,"1,2,3,4,5",4,4,4,5,5,5,5,4,4,5,4,Pet,54,1,1,5,Image1
A1OBV605CMIMGB,90720,8/19/2022 15:54,8/19/2022 16:00,100,322,1,8/19/2022 16:00,R_23dCc4VvvkWeH6j,EN,1,8/19/2022,5,"1,2,3,4,5",4,4,4,5,5,5,5,4,4,5,4,Pet,54,1,1,5,Image1
A1L7XWMS305LTM,66059,8/19/2022 15:54,8/19/2022 15:57,100,186,1,8/19/2022 15:57,R_u2IEfvufTJjrSUx,EN,1,8/19/2022,1,"1,2,5",4,3,4,1,5,4,4,1,5,5,5,incredible,37,1,2,4,Image1
A6BVXN0JS5542,67338,8/19/2022 15:54,8/19/2022 15:59,100,291,1,8/19/2022 15:59,R_2Yyq6uUjAhnoOPy,EN,0.899999976,8/19/2022,5,"1,2,3",5,5,5,4,4,5,5,4,4,5,5,Gorilla,29,1,1,4,Image1
A116E4RIZAZMK4,60232,8/19/2022 15:54,8/19/2022 16:24,100,1798,1,8/19/2022 16:24,R_3NEVkpzgxwcCq6k,EN,1,8/19/2022,4,2,4,5,4,5,4,4,4,4,4,4,4,gorilla,25,5,2,4,Image2
A1U9OFN61RWNTL,66111,8/19/2022 15:54,8/19/2022 15:59,100,291,1,8/19/2022 15:59,R_wZhvoh7eiEJpMtP,EN,0.800000012,8/19/2022,2,"1,2,3",2,3,3,2,4,2,3,2,4,3,3,Monkey,55,5,2,4,Image1
A3FWYOGYM4ESVH,29379,8/19/2022 15:54,8/19/2022 16:05,100,610,1,8/19/2022 16:05,R_29adaNgdyWzCAQ9,EN,0.899999976,8/19/2022,3,1,3,3,3,3,3,3,3,3,3,3,3,None ,37,1,2,2,Image4
AF0M3066S5UF1,51524,8/19/2022 15:54,8/19/2022 16:00,100,323,1,8/19/2022 16:00,R_3sagXVAx1o5b48w,EN,1,8/19/2022,2,"1,2,3",2,3,4,2,4,3,5,2,5,4,4,conservation,34,1,1,4,Image3
A3LTFYL8W6PN7L,10191,8/19/2022 15:54,8/19/2022 16:01,100,392,1,8/19/2022 16:01,R_XqdHBfboMvqaPhD,EN,0.899999976,8/19/2022,1,"1,2,3,5",4,4,4,1,5,2,4,1,5,3,4,inspiring ,40,2,1,2,Image1
A2XRYF0L5ACD2E,17291,8/19/2022 15:54,8/19/2022 16:01,99,374,0,8/26/2022 16:01,R_2AWJYlhGsuB9sw5,EN,0.899999976,8/19/2022,5,"1,2",2,5,3,1,1,2,5,1,5,4,3,endangered,74,1,1,4,Image1
A12QDESPJEK5BL,29058,8/19/2022 15:55,8/19/2022 15:58,100,227,1,8/19/2022 15:58,R_1erXgzBBEeTMP2X,EN,1,8/19/2022,1,"1,2,3,5",4,3,3,1,4,4,2,1,5,3,4,wow,27,1,2,4,Image1
A3MRGMT61X3ZX9,23906,8/19/2022 15:55,8/19/2022 16:05,100,635,1,8/19/2022 16:05,R_3HiZTDrgUv59zff,EN,0.899999976,8/19/2022,4,1,4,4,4,4,5,4,4,4,4,4,4,cute,48,1,1,4,Image3
A13C07AR7Z224T,39434,8/19/2022 15:55,8/19/2022 16:02,100,427,1,8/19/2022 16:02,R_27rN9rSgSs3UVwn,EN,1,8/19/2022,2,"1,2,3,5",5,4,5,1,2,2,5,1,4,4,5,Very big animal,54,1,2,4,Image1
AIXO7JFFSBR5O,57581,8/19/2022 15:55,8/19/2022 16:48,100,3181,1,8/19/2022 16:48,R_2agUSjWOYFi6dMZ,EN,1,8/19/2022,4,"1,2",4,4,4,4,4,4,4,4,4,4,4,safehandling,25,5,1,4,Image2
A1QWI5WEG1QNT3,44326,8/19/2022 15:55,8/19/2022 16:12,100,1058,1,8/19/2022 16:12,R_yV0VL2KoZj0dw2d,EN,0.899999976,8/19/2022,4,2,3,4,4,3,4,2,3,1,5,4,4,observing,43,1,2,4,Image2
A3TTKL0XQNUXLJ,30037,8/19/2022 15:55,8/19/2022 16:29,99,2083,0,8/26/2022 16:30,R_3knyhb0gqMoMaRo,EN,1,8/19/2022,1,"1,2,3",3,4,5,1,5,2,4,1,5,3,5,wildlife,57,3,2,2,Image1
A13DPOS4NL2UOD,36226,8/19/2022 15:55,8/19/2022 16:00,100,319,1,8/19/2022 16:00,R_C7ZYvstHUvF6PrH,EN,1,8/19/2022,1,1,3,4,3,1,4,4,5,3,5,4,4,WILDLIFE,45,1,1,2,Image2
A18WSOMIRI94OM,58177,8/19/2022 15:55,8/19/2022 15:57,100,158,1,8/19/2022 15:57,R_sSd67PPywvk8FEd,EN,0.899999976,8/19/2022,1,"1,2,3,5",2,2,3,2,5,2,1,1,4,2,5,Cute,42,1,2,4,Image3
A2MOKIEQZ0OF2M,17283,8/19/2022 15:55,8/19/2022 16:01,100,374,1,8/19/2022 16:01,R_ewTX8YZJUVFmwjD,EN,0.899999976,8/19/2022,4,"1,2",4,5,5,2,4,4,5,2,5,5,5,Endangered,59,1,1,4,Image2
A32GQGD6EUJGDJ,66813,8/19/2022 15:55,8/19/2022 16:01,100,342,1,8/19/2022 16:01,R_2t5OQGyAYpKCmbt,EN,0.899999976,8/19/2022,2,1,2,4,4,1,1,4,4,1,5,4,4,animal has big eyes,55,1,2,2,Image4
AVCKZANEGP9TP,11472,8/19/2022 15:55,8/19/2022 16:01,100,388,1,8/19/2022 16:01,R_Dla1kIn6D1AmrwB,EN,0.899999976,8/19/2022,4,2,5,2,5,2,2,4,4,4,5,4,4,scientific research,35,1,1,4,Image3
A3USPFFWN1G5PF,17877,8/19/2022 15:55,8/19/2022 16:04,100,539,1,8/19/2022 16:04,R_1poFNvVjZEtzE5n,EN,0.899999976,8/19/2022,1,"1,2,3,5",5,2,5,4,3,4,5,2,5,5,5,Primatologist,63,2,1,5,Image4
A5EP8OIKS4AGT,24630,8/19/2022 15:55,8/19/2022 16:00,100,324,1,8/19/2022 16:00,R_1CrP8YAhCGmRL3A,EN,0.899999976,8/19/2022,1,1,3,2,4,1,4,2,4,1,4,3,4,Humane,69,1,1,5,Image2
A185N3JMGTSOBY,93778,8/19/2022 15:55,8/19/2022 16:05,100,608,1,8/19/2022 16:05,R_1g6jHvlZWFNfCs9,EN,0.800000012,8/19/2022,4,2,4,4,4,4,4,5,4,4,4,4,4,animals,30,1,1,4,Image4
A1R6D3EZJU8QTS,86937,8/19/2022 15:55,8/19/2022 16:04,100,565,1,8/19/2022 16:04,R_3h3CLTE2BVInxS0,EN,0.800000012,8/19/2022,5,3,4,4,4,4,4,4,2,4,4,5,5,Back,30,1,1,4,Image2
A70HR6IOM67SJ,76587,8/19/2022 15:55,8/19/2022 16:05,100,600,1,8/19/2022 16:05,R_12sBCgDprjFTek0,EN,0,8/19/2022,5,2,4,5,4,4,5,4,4,4,4,5,5,Happy,28,1,1,4,Image4
A1CUCEYT4XN51I,51363,8/19/2022 15:55,8/19/2022 16:01,100,343,1,8/19/2022 16:01,R_2U4lIjZ7Y3nSzko,EN,1,8/19/2022,5,"1,2,3",4,5,4,4,5,5,4,4,5,5,5,very nice,30,4,2,4,Image1
A2M29HRESIBU7I,52187,8/19/2022 15:55,8/19/2022 16:02,100,432,1,8/19/2022 16:02,R_3ezs7MvgqJHSpta,EN,1,8/19/2022,5,"1,2,3,4,5",5,4,5,4,4,4,4,4,5,5,5,monky,30,1,1,4,Image1
A10KSZ49W0VW2W,65219,8/19/2022 15:55,8/19/2022 16:12,100,984,1,8/19/2022 16:12,R_2X7pGb6KQNlSenH,EN,1,8/19/2022,5,2,4,4,4,5,5,4,5,5,4,4,4,very nice,42,1,1,4,Image4
AVD6HMIO1HLFI,65219,8/19/2022 15:55,8/19/2022 16:12,100,984,1,8/19/2022 16:12,R_2X7pGb6KQNlSenH,EN,1,8/19/2022,5,2,4,4,4,5,5,4,5,5,4,4,4,very nice,42,1,1,4,Image4
AOJD8D9NXVAR3,69899,8/19/2022 15:55,8/19/2022 16:04,100,544,1,8/19/2022 16:04,R_2pSlLNOPOECxWrv,EN,1,8/19/2022,4,1,2,4,4,2,4,2,4,2,5,2,4,habitat,75,1,2,5,Image2
A1QE0I6AUR0JOT,70643,8/19/2022 15:55,8/19/2022 16:11,100,951,1,8/19/2022 16:11,R_3fGY1ZCj4oidxOO,EN,1,5/18/2022,4,"1,2",4,2,4,4,4,4,5,4,2,2,4,it will be nice ,25,1,1,4,Image3
A3637S90054X95,87515,8/19/2022 15:55,8/19/2022 16:01,100,325,1,8/19/2022 16:01,R_2BfWbgngU8DfR7N,EN,1,8/19/2022,4,"1,2",5,2,5,4,4,4,5,4,4,5,4,love,39,1,2,4,Image3
A13KVTQ97TZ1PO,74213,8/19/2022 15:55,8/19/2022 16:01,100,324,1,8/19/2022 16:01,R_PTi8D1twe3J7eHD,EN,1,8/19/2022,1,"1,2,3",2,4,3,1,4,2,3,1,5,2,4,awe,54,1,1,4,Image1
A2DUECCW9LXYCQ,94698,8/19/2022 15:55,8/19/2022 15:59,100,254,1,8/19/2022 15:59,R_2cvxMry114zcg2c,EN,0.899999976,8/19/2022,4,"1,2,3",5,4,5,4,5,4,4,4,4,4,4,wildlife ,40,2,1,5,Image3
AR2NQ6OBRGCI7,92055,8/19/2022 15:55,8/19/2022 16:05,99,590,0,8/26/2022 16:05,R_33qYPOiErZWzHHP,EN,1,10/20/2022,5,"1,2,3,5",4,5,5,5,5,5,5,4,5,5,5,CUTE,28,1,1,4,Image4
A1KGUJMWDCPSYG,16900,8/19/2022 15:55,8/19/2022 16:08,100,749,1,8/19/2022 16:08,R_3lyskghBBsa7qa5,EN,1,8/19/2022,4,"1,2,3,5",4,4,4,2,4,4,4,2,4,5,4,Pity,46,6,2,4,Image4
AWC8CYV72QOLL,95495,8/19/2022 15:55,8/20/2022 6:20,100,51903,1,8/20/2022 6:20,R_2dnlBsKDoay1DND,EN,1,8/19/2022,5,2,5,4,4,4,5,4,4,4,5,4,5,good,30,4,1,4,Image3
A157TDFIF01WN,43591,8/19/2022 15:55,8/19/2022 16:01,100,340,1,8/19/2022 16:01,R_sHlMQlFE8oSq93j,EN,0.899999976,8/19/2022,1,1,2,3,3,3,1,4,4,2,5,3,2,unusual,66,1,2,5,Image3
A11ILN5YSUDVG8,43591,8/19/2022 15:55,8/19/2022 16:01,100,340,1,8/19/2022 16:01,R_sHlMQlFE8oSq93j,EN,0.899999976,8/19/2022,1,1,2,3,3,3,1,4,4,2,5,3,2,unusual,66,1,2,5,Image3
A3MIDLO5S7FU06,55952,8/19/2022 15:55,8/19/2022 16:00,100,297,1,8/19/2022 16:00,R_31Ax8YyZdIfM3ka,EN,0.899999976,8/19/2022,5,"2,3,5",3,2,3,1,5,5,4,1,5,5,4,nature,28,3,1,3,Image2
A30QFNE9O4DF4D,28521,8/19/2022 15:55,8/19/2022 15:59,100,235,1,8/19/2022 15:59,R_3rJvEiAlFrlviME,EN,0.899999976,8/19/2022,3,"1,3,5",2,4,2,1,4,1,4,1,4,3,4,Gorilla,53,1,1,5,Image2
A1J5OOHG48P4CL,80013,8/19/2022 15:56,8/19/2022 16:06,100,625,1,8/19/2022 16:06,R_10SNWcttIQElhRo,EN,0.400000006,8/19/2022,5,"1,2,3,4,5",5,5,5,5,5,5,5,4,5,4,5,All animals absutely humsans,43,1,2,4,Image2
A15XDLZ944Q0SH,30522,8/19/2022 15:56,8/19/2022 16:01,100,343,1,8/19/2022 16:01,R_uksOxFoKVfww0pj,EN,1,8/19/2022,1,"2,3",2,5,5,1,4,1,3,1,5,4,5,connection,39,1,2,4,Image1
A1WSW7HWIF100A,61212,8/19/2022 15:56,8/19/2022 16:05,100,561,1,8/19/2022 16:05,R_08k5eJHEJXXLA7D,EN,1,8/19/2022,4,"1,2,3",4,4,4,4,1,1,4,4,4,4,2,i like this animal,58,1,1,4,Image3
A11YY2CO8ZR6RJ,76957,8/19/2022 15:56,8/19/2022 16:03,100,432,1,8/19/2022 16:03,R_11jXkKRFkj7FGMU,EN,0.800000012,8/19/2022,4,2,5,4,5,5,4,5,5,5,5,5,5,happy,29,1,1,4,Image1
A1T8ZBBVJC0N3X,20251,8/19/2022 15:56,8/19/2022 15:59,100,201,1,8/19/2022 15:59,R_9Sx0zN4NDQ4l64p,EN,1,8/19/2022,1,3,4,5,5,1,4,1,5,1,5,2,4,Cute,32,1,5,2,Image4
A3MD7H6KD64OBW,91724,8/19/2022 15:56,8/19/2022 16:04,100,492,1,8/19/2022 16:04,R_3PR0Mwb9gzBHCbY,EN,0.800000012,8/19/2022,5,2,4,5,5,2,1,4,4,2,4,5,5,fear,31,1,1,4,Image2
A31Z5TPD8QKE26,57737,8/19/2022 15:56,8/19/2022 15:59,100,181,1,8/19/2022 15:59,R_7Pbzzwndr0wECg9,EN,1,8/19/2022,1,"1,3",5,2,1,2,5,2,4,1,5,4,2,odd,38,1,1,3,Image3
A34D3KNF8XV28Y,71812,8/19/2022 15:56,8/19/2022 16:00,100,243,1,8/19/2022 16:00,R_1JQP8xI1ItrE5Ym,EN,1,8/19/2022,1,"1,2,3,5",2,4,4,2,4,1,5,2,5,4,4,cute,44,1,1,4,Image3
A1S7WGRS6BVBGW,35848,8/19/2022 15:56,8/19/2022 16:04,100,501,1,8/19/2022 16:04,R_2pMlRRAieFdIGmS,EN,1,8/19/2022,4,"2,3",2,4,4,2,2,3,5,2,5,2,4,awe,39,5,2,4,Image3
A21LQZUJGRARR3,21081,8/19/2022 15:56,8/19/2022 16:01,100,286,1,8/19/2022 16:01,R_10MZG7VSm1Bgi5P,EN,1,8/19/2022,5,"1,2,3,4,5",4,4,4,4,4,4,2,4,5,3,1,ANIMAL,40,3,1,2,Image4
A4H1T35G1RHI3,96803,8/19/2022 15:56,8/19/2022 16:24,100,1683,1,8/19/2022 16:24,R_3Eu9YNE2OxPcH3G,EN,1,8/19/2022,2,"1,2,3",4,2,3,3,2,4,2,2,4,4,4,mind conversation,34,6,1,4,Image1
A18WO9O57UERFL,46841,8/19/2022 15:56,8/19/2022 16:00,100,236,1,8/19/2022 16:00,R_1qb5Gw37LLqhEsh,EN,0.899999976,8/19/2022,3,"1,2,3,5",4,2,2,5,4,4,4,1,4,4,4,GOOD FEEL,30,1,1,4,Image4
A1JMVBYWF4R66N,53637,8/19/2022 15:56,8/19/2022 16:00,100,250,1,8/19/2022 16:00,R_3CVmPkyhyRN0mbR,EN,0.899999976,8/19/2022,1,6,2,4,3,1,2,1,5,1,4,3,4,Gorilla,38,1,2,4,Image2
AKRG293W68VRI,47772,8/19/2022 15:56,8/19/2022 16:01,100,299,1,8/19/2022 16:01,R_3DqMzcBQ68AUSNa,EN,1,8/19/2022,1,"1,2,3",3,3,4,1,4,2,4,1,5,2,4,Trust ,41,1,2,3,Image2
A3AJV7UTRTOY4I,96026,8/19/2022 15:56,8/19/2022 16:02,100,362,1,8/19/2022 16:02,R_3egCjm7q8P9BtU6,EN,0.899999976,11/18/2022,5,"1,2,3",5,5,5,5,5,5,5,5,5,5,5,GOODS STUDEY,40,2,1,2,Image4
A2II8Y81V90TF3,64189,8/19/2022 15:56,8/19/2022 16:03,100,440,1,8/19/2022 16:03,R_3qrqCtHZUt752VJ,EN,1,8/19/2022,4,2,5,4,4,4,4,4,2,5,4,4,4,Satisfaction,32,1,2,4,Image3
A2NS2P9XSYBWR2,62377,8/19/2022 15:56,8/19/2022 16:03,100,433,1,8/19/2022 16:03,R_1eFSSyL8I1YJFmZ,EN,1,8/19/2022,4,"1,2,3",4,3,4,4,4,4,5,3,3,4,5,nice picture,42,1,1,4,Image2
A1WT2CM71Z9MP3,58990,8/19/2022 15:56,8/19/2022 16:24,100,1659,1,8/19/2022 16:24,R_1DNY8O1rSY2MFvv,EN,0.699999988,8/19/2022,4,"1,2",5,4,4,4,4,3,4,2,4,4,5,gorilla,31,6,2,4,Image1
A3774HPOUKYTX7,12227,8/19/2022 15:56,8/19/2022 16:09,100,745,1,8/19/2022 16:09,R_0lBRWvEu5yCMg5H,EN,0.899999976,8/19/2022,2,"1,2,3",5,5,5,1,5,3,5,2,5,5,5,Cute,42,1,1,4,Image4
A1Q17AURTUSKIT,83032,8/19/2022 15:56,8/19/2022 16:01,100,257,1,8/19/2022 16:01,R_DNrW0ZhKHIUetQB,EN,0.899999976,8/19/2022,3,"1,2,3",4,2,4,3,3,4,4,4,4,4,3,LITTLE EXICTED ,35,1,1,4,Image3
A3DCER5VP40CP8,93692,8/19/2022 15:56,8/19/2022 16:07,100,631,1,8/19/2022 16:07,R_2aUNzgRggx9VAwH,EN,0.899999976,8/19/2022,5,"1,2",4,4,4,4,4,2,5,4,5,4,5,beautiful,36,1,1,4,Image1
A5I98GZTBNEX9,45242,8/19/2022 15:57,8/19/2022 16:07,100,616,1,8/19/2022 16:07,R_4YMsJniLDKGtLLH,EN,0.899999976,8/19/2022,4,"2,3",4,4,4,4,4,4,4,4,4,5,4,very cute this pic,41,1,2,4,Image3
A3FAQHVPI8OUP0,44401,8/19/2022 15:57,8/19/2022 16:03,100,369,1,8/19/2022 16:03,R_37MCT61szUmwOYh,EN,0.899999976,8/19/2022,3,1,4,2,3,2,2,3,2,1,5,5,2,puzzled,71,1,1,3,Image3
A22HIX1M4QXZBB,56570,8/19/2022 15:57,8/19/2022 16:01,100,285,1,8/19/2022 16:01,R_3p69YErNqQeVwei,EN,0.899999976,8/19/2022,1,"1,2,3,5",4,4,4,2,2,5,5,4,5,4,5,adorable,35,1,2,3,Image3
A3IQT2OCOMDRTO,35811,8/19/2022 15:57,8/19/2022 16:00,100,173,1,8/19/2022 16:00,R_1F8mBFqebxTL9z5,EN,0.899999976,8/19/2022,5,"1,2,3",4,5,5,4,5,5,5,5,4,5,5,nice post,44,1,1,4,Image3
A38KX81OC8T9E,81731,8/19/2022 15:57,8/19/2022 16:18,100,1304,1,8/19/2022 16:18,R_DeGOR7UZc8AfXON,EN,1,8/19/2022,4,"1,2,3,5",5,2,5,2,5,4,5,4,5,5,5,nice,35,3,1,4,Image2
A1W7T8V97ZPUH0,18116,8/19/2022 15:57,8/19/2022 16:15,100,1127,1,8/19/2022 16:15,R_yL9GJBLBhCdhjNf,EN,0.899999976,8/19/2022,4,"1,2",4,4,5,4,4,4,5,4,5,4,4,Cute,35,6,2,4,Image1
A3MVLQFGQNZZC4,49890,8/19/2022 15:57,8/19/2022 16:10,100,780,1,8/19/2022 16:10,R_3gTRRJe74HXnicJ,EN,0.899999976,8/19/2022,3,"1,2,5",2,3,4,2,3,2,4,1,4,3,2,jungle,29,2,2,4,Image4
A49A0FF6ZXYDU,29020,8/19/2022 15:57,8/19/2022 16:02,100,293,1,8/19/2022 16:02,R_1OBjx6POUru43z3,EN,1,8/19/2022,1,"2,3",1,4,1,1,2,1,3,1,3,1,1,fake,54,6,2,4,Image1
A2XHMQDSLY32V,74031,8/19/2022 15:57,8/19/2022 16:00,100,189,1,8/19/2022 16:00,R_2cudLNK13Eve5Bn,EN,1,8/19/2022,1,"1,2,3",4,4,3,1,4,1,4,1,5,3,4,Cute,24,1,1,4,Image4
A1KOHXO0BIQB8T,13990,8/19/2022 15:57,8/19/2022 16:01,100,253,1,8/19/2022 16:01,R_2wbfWrt0GEwND6r,EN,1,8/19/2022,1,"1,2,3",4,4,3,1,4,1,5,1,5,4,4,fortunate,69,1,1,2,Image2
A2PBFKNWWIIAO8,77097,8/19/2022 15:57,8/19/2022 16:16,100,1165,1,8/19/2022 16:16,R_3qwX3KqfxXiMfBy,EN,1,8/19/2022,3,"1,2",3,3,3,3,3,3,2,3,3,3,3,nice,25,5,2,4,Image1
A153VZE9KN1UZQ,55758,8/19/2022 15:57,8/19/2022 16:01,100,244,1,8/19/2022 16:01,R_voiYNn4zpI8hdcJ,EN,0.800000012,8/19/2022,5,"1,2,3",5,2,4,4,5,4,4,5,5,5,2,sad,22,1,1,4,Image4
A33GZS6SU4O20M,25508,8/19/2022 15:57,8/19/2022 16:23,100,1559,1,8/19/2022 16:23,R_SJBSzwShoiLmmrv,EN,1,8/19/2022,2,"2,3",4,4,3,3,4,4,4,2,4,4,5,sadly,47,6,2,4,Image4
